Row,CCIS00146684ST-4-0,CCIS00281083ST-3-0,CCIS02124300ST-4-0,CCIS02379307ST-4-0,CCIS03473770ST-4-0,CCIS06260551ST-3-0,CCIS07539127ST-4-0,CCIS07648107ST-4-0,CCIS08668806ST-3-0,CCIS09568613ST-4-0,CCIS10793554ST-4-0,CCIS11015875ST-4-0,CCIS11354283ST-4-0,CCIS11558985ST-4-0,CCIS12370844ST-4-0,CCIS12656533ST-4-0,CCIS13047523ST-4-0,CCIS14449628ST-4-0,CCIS15704761ST-4-0,CCIS15794887ST-4-0,CCIS16326685ST-4-0,CCIS16383318ST-4-0,CCIS16561622ST-4-0,CCIS17669415ST-4-0,CCIS21126322ST-4-0,CCIS21278152ST-4-0,CCIS22906510ST-20-0,CCIS22958137ST-20-0,CCIS23164343ST-4-0,CCIS24254057ST-4-0,CCIS24898163ST-4-0,CCIS25399172ST-4-0,CCIS27304052ST-3-0,CCIS29210128ST-4-0,CCIS29688262ST-20-0,CCIS31434951ST-20-0,CCIS32105356ST-4-0,CCIS32452666ST-4-0,CCIS33816588ST-4-0,CCIS34055159ST-4-0,CCIS35092938ST-4-0,CCIS35100175ST-4-0,CCIS36699628ST-4-0,CCIS36797902ST-4-0,CCIS37250421ST-4-0,CCIS38765456ST-20-0,CCIS40244499ST-3-0,CCIS41288781ST-4-0,CCIS41548810ST-4-0,CCIS41692898ST-4-0,CCIS41806458ST-4-0,CCIS44093303ST-4-0,CCIS44676181ST-4-0,CCIS44743950ST-4-0,CCIS45571137ST-3-0,CCIS46047672ST-4-0,CCIS46467422ST-4-0,CCIS47284573ST-4-0,CCIS48174381ST-4-0,CCIS48507077ST-4-0,CCIS48579360ST-4-0,CCIS48725289ST-4-0,CCIS50003399ST-4-0,CCIS50148151ST-4-0,CCIS50369211ST-20-0,CCIS50471204ST-4-0,CCIS51595129ST-4-0,CCIS52370277ST-4-0,CCIS53043478ST-4-0,CCIS53355328ST-4-0,CCIS53557295ST-4-0,CCIS54027808ST-4-0,CCIS55230578ST-4-0,CCIS55531770ST-4-0,CCIS58234805ST-4-0,CCIS59132091ST-4-0,CCIS59903910ST-4-0,CCIS61287323ST-4-0,CCIS62605362ST-3-0,CCIS62794166ST-4-0,CCIS63468405ST-4-0,CCIS63910149ST-4-0,CCIS64773582ST-4-0,CCIS64785924ST-20-0,CCIS65479369ST-4-0,CCIS70398272ST-4-0,CCIS71301801ST-4-0,CCIS71578391ST-4-0,CCIS72607085ST-4-0,CCIS74239020ST-4-0,CCIS74726977ST-3-0,CCIS76563044ST-4-0,CCIS76845094ST-20-0,CCIS77252613ST-4-0,CCIS78100604ST-4-0,CCIS78318719ST-4-0,CCIS79210440ST-3-0,CCIS80834637ST-4-0,CCIS81139242ST-4-0,CCIS81710917ST-20-0,CCIS81887263ST-4-0,CCIS82507866ST-3-0,CCIS82944710ST-20-0,CCIS83445808ST-4-0,CCIS83870198ST-4-0,CCIS84543192ST-4-0,CCIS85214191ST-3-0,CCIS87116798ST-4-0,CCIS87167916ST-4-0,CCIS87252800ST-4-0,CCIS90164298ST-4-0,CCIS91228662ST-4-0,CCIS93040568ST-20-0,CCIS94417875ST-3-0,CCIS94496512ST-4-0,CCIS95097901ST-4-0,CCIS95409808ST-4-0,CCIS96387239ST-4-0,CCIS98482370ST-3-0,CCIS98512455ST-4-0,CCIS98832363ST-4-0
CCIS10793554ST-4-0,0.003369395,0.002922892,0.00714252,0.002918356,0.00729207,0.011640781,0.003070052,0.001608767,0.004905032,0.004117406,0.735266306,0.001819619,0.006588596,0.005133188,0.002649321,0.002431159,0.003291102,0.003111803,0.002292689,0.003003848,0.003816849,0.002477875,0.002081294,0.004949047,0.014655197,0.005287383,0.001885469,0.010430065,0.015204201,0.001156612,0.001382533,0.001942747,0.006045315,0.001877032,0.005124516,0.00836285,0.012600965,0.007194798,0.003204389,0.002080327,0.03851442,0.008351984,0.003664986,0.003676271,0.015426399,0.003810609,0.002075232,0.001838447,0.003225228,0.012926246,0.006337847,0.001610306,0.003347759,0.003670808,0.004851947,0.003330051,0.003738628,0.019148597,0.002442462,0.002356667,0.005145569,0.040929749,0.012898252,0.001563216,0.00493968,0.003200439,0.0075583,0.004296541,0.001960101,0.005458901,0.006447146,0.002930983,0.005934064,0.006366652,0.002852843,0.025425549,0.007711878,0.002454375,0.017806829,0.002187164,0.003996669,0.009324644,0.003879193,0.006941445,0.002107443,0.007441768,0.001627049,0.005861081,0.001121909,0.006103675,0.01060287,0.002532049,0.014153326,0.002919561,0.004133904,0.002410138,0.004244094,0.003960595,0.002995823,0.003067958,0.041380482,0.006486585,0.032508016,0.002255768,0.005535118,0.002711101,0.001595754,0.001962946,0.001449982,0.001763353,0.003492573,0.001808764,0.002719324,0.004264805,0.00733374,0.005026154,0.006095694,0.003126845,0.004175693,0.001512628,0.012193161
CCIS11015875ST-4-0,0.007330147,0.002354265,0.004454165,0.012849343,0.004862034,0.00311733,0.007199655,0.00620968,0.00278064,0.004184652,0.001819619,0.723555043,0.002757619,0.003421836,0.002737192,0.0034934,0.005836821,0.00481004,0.003399622,0.012988204,0.00436964,0.007206494,0.013991804,0.003203536,0.003222486,0.010232719,0.004136476,0.002971953,0.002447802,0.005837921,0.01454571,0.024482711,0.002271108,0.003786014,0.002145729,0.002277929,0.001983497,0.0023422,0.011021796,0.011369615,0.00195812,0.003559768,0.002389978,0.011472111,0.008758133,0.010677588,0.004571827,0.027635754,0.036543328,0.004272521,0.003705445,0.00664785,0.00279925,0.00302324,0.003389187,0.003137709,0.002501593,0.005255874,0.005285257,0.004513912,0.002390906,0.002953822,0.003014851,0.007112794,0.002505274,0.003792043,0.002158423,0.00662329,0.019729187,0.009666595,0.005423224,0.003604251,0.006730039,0.002198485,0.004758336,0.0026791,0.002931065,0.005261483,0.002697971,0.00659191,0.012610636,0.002374975,0.002802266,0.002126488,0.012166309,0.005914528,0.018289287,0.005490532,0.003439953,0.00436566,0.00616905,0.016614207,0.002945891,0.005328083,0.004161352,0.019262983,0.002467789,0.008959955,0.004426591,0.004276114,0.002975729,0.002371986,0.002057604,0.032618583,0.026303949,0.009627503,0.002201322,0.006961453,0.010773042,0.01075913,0.004891984,0.006944993,0.003027855,0.00288737,0.003896876,0.00337787,0.003109938,0.00360177,0.002610113,0.006954947,0.004692031
CCIS11354283ST-4-0,0.029413007,0.001841579,0.010426075,0.003564764,0.00854173,0.002604894,0.011855076,0.009490743,0.003482524,0.011592577,0.006588596,0.002757619,0.708854168,0.003461674,0.005506157,0.005566733,0.005201995,0.002888949,0.002929928,0.002461756,0.010299206,0.002849357,0.013115896,0.01300645,0.003421974,0.001809919,0.012034216,0.008605461,0.013591649,0.002841246,0.002339172,0.003407615,0.00733383,0.007223203,0.010277092,0.002898868,0.001902795,0.010281629,0.002878541,0.002724411,0.003536229,0.001743219,0.006408004,0.001933826,0.011403118,0.001777903,0.00147582,0.004047314,0.00364783,0.012645465,0.002308876,0.003257867,0.019955902,0.021718516,0.002515687,0.018527127,0.006260733,0.003391413,0.010177387,0.014112049,0.001376025,0.003738861,0.024877446,0.003581403,0.004043002,0.038449797,0.002910324,0.006351742,0.002349025,0.003597117,0.00631543,0.001968352,0.002944695,0.004234336,0.002236965,0.005107511,0.005782529,0.002651414,0.003365817,0.026299044,0.001571492,0.012303122,0.025711092,0.008229847,0.002944842,0.004587003,0.005408115,0.00608339,0.003208596,0.002699194,0.002119715,0.001863312,0.018747087,0.001357836,0.020627539,0.004071052,0.00172068,0.012523752,0.017207878,0.003671815,0.01406125,0.002261455,0.012129826,0.001930017,0.005228032,0.001770415,0.004854044,0.002059909,0.002291578,0.003114171,0.001519058,0.004961401,0.008794763,0.001653875,0.005778219,0.010741245,0.002424592,0.001758986,0.002386139,0.005645564,0.006026896
CCIS11558985ST-4-0,0.003138277,0.01162522,0.003198798,0.01173527,0.00407648,0.004736316,0.002606487,0.008935762,0.011737136,0.003569191,0.005133188,0.003421836,0.003461674,0.725840676,0.010977882,0.001957214,0.001841582,0.002844373,0.001246667,0.007397336,0.004102478,0.003929163,0.002818524,0.004868056,0.008335299,0.005359971,0.003599202,0.003507095,0.008468379,0.00116783,0.004521828,0.002823382,0.013574909,0.003445021,0.002248059,0.018660494,0.007978604,0.007691833,0.003233122,0.003120724,0.00431683,0.003213597,0.002323658,0.003257097,0.002826175,0.004100299,0.003568052,0.001689354,0.002752501,0.00252246,0.005530458,0.001203239,0.003256813,0.002165534,0.019925246,0.004616008,0.003222959,0.005613864,0.003067237,0.017146928,0.006049305,0.004279341,0.003046544,0.001586064,0.004549144,0.003040367,0.007476005,0.001743709,0.004036978,0.010294046,0.004745873,0.003455422,0.004297487,0.017204181,0.002328066,0.005392073,0.002361252,0.004012987,0.018149364,0.003520583,0.012380758,0.021564959,0.002868184,0.011032274,0.002694732,0.028074112,0.003235199,0.014655679,0.00096968,0.017421484,0.006228025,0.011022521,0.002377714,0.011321207,0.003548761,0.003339506,0.012621338,0.002259397,0.003043823,0.00215243,0.00614313,0.01301491,0.006936325,0.006015605,0.006403442,0.003561535,0.001158914,0.003884187,0.005089438,0.023084318,0.010985915,0.006678772,0.002601679,0.012585234,0.003115571,0.00362065,0.015519262,0.008264045,0.012421034,0.005474558,0.011301829
CCIS12370844ST-4-0,0.005054647,0.031133923,0.002454432,0.005712203,0.005793828,0.003313385,0.00236711,0.002793908,0.013275459,0.002389231,0.002649321,0.002737192,0.005506157,0.010977882,0.784083679,0.002823873,0.002625281,0.004559368,0.001699052,0.002950372,0.004590461,0.004781587,0.002585101,0.008795037,0.003890642,0.002934369,0.004286913,0.005042771,0.008700922,0.001434902,0.001707994,0.002421522,0.022044617,0.004583115,0.003663523,0.003269257,0.004995638,0.003406346,0.002936279,0.003647321,0.002647476,0.003493185,0.003263359,0.002914057,0.002444117,0.002687497,0.014266053,0.0021587,0.00241264,0.002910099,0.002785154,0.001777079,0.00905442,0.005811538,0.024154237,0.012103536,0.009912396,0.003735997,0.003317995,0.007638068,0.007352006,0.002366354,0.006211964,0.001824549,0.006542588,0.00380505,0.003107812,0.002369501,0.003330599,0.003485218,0.003240592,0.004561673,0.006288793,0.007629963,0.004992657,0.003445929,0.002432361,0.003221021,0.005038378,0.002935796,0.003654604,0.007786435,0.002836339,0.007772957,0.017203265,0.003774414,0.00267812,0.003574232,0.001371272,0.004909404,0.004682367,0.004309182,0.003215956,0.005144164,0.008140263,0.002935652,0.020804508,0.00319281,0.009529347,0.002727881,0.002823024,0.014316245,0.003778216,0.004281468,0.002788274,0.007590681,0.001934969,0.003857454,0.001615732,0.002284922,0.003870379,0.002794246,0.005441086,0.014582371,0.003540457,0.008072376,0.00337891,0.014121757,0.031378217,0.002727906,0.00526275
CCIS12656533ST-4-0,0.012598669,0.001886575,0.004294162,0.00788571,0.00246812,0.013653035,0.004584743,0.0034685,0.002416925,0.003839202,0.002431159,0.0034934,0.005566733,0.001957214,0.002823873,0.758782757,0.008240406,0.004164593,0.00713039,0.002063911,0.008382596,0.001955382,0.004425866,0.003096208,0.002258506,0.002507278,0.003263416,0.002522424,0.002291357,0.033445243,0.003327353,0.015466864,0.001993641,0.012311176,0.00511705,0.002461295,0.001611649,0.003477121,0.007711041,0.002067809,0.003559283,0.002030138,0.014024967,0.014139799,0.005101329,0.003060677,0.00165428,0.00759276,0.003385082,0.004532937,0.002495289,0.013583261,0.02621337,0.006129073,0.00245537,0.006316979,0.004208211,0.003346642,0.002837017,0.003407667,0.00154893,0.003343882,0.004531405,0.013183032,0.00410712,0.003876169,0.002562537,0.033362444,0.003053004,0.017984767,0.00429541,0.001566876,0.003007543,0.002799401,0.002923063,0.002353616,0.014326305,0.002008608,0.001542648,0.004847569,0.002103751,0.002482521,0.013145623,0.004748835,0.003057207,0.002381107,0.005916338,0.002015384,0.025399467,0.001809298,0.00198125,0.002230495,0.019447291,0.001595347,0.00414477,0.003566069,0.006193662,0.035361383,0.006822407,0.0203842,0.002950138,0.002537285,0.003075886,0.003021291,0.003425585,0.00200969,0.009945145,0.003342559,0.002918776,0.002181642,0.002174355,0.003497322,0.004985657,0.010514478,0.003785001,0.004056528,0.002457333,0.001832682,0.002237052,0.00469728,0.003285755
CCIS13047523ST-4-0,0.005150877,0.0016214,0.009043088,0.006564732,0.002900067,0.001483917,0.004412385,0.003188947,0.00611493,0.002500999,0.003291102,0.005836821,0.005201995,0.001841582,0.002625281,0.008240406,0.744514073,0.003441191,0.007351153,0.001699014,0.004479616,0.001400555,0.003424755,0.002749132,0.006820112,0.001362617,0.002873252,0.002317531,0.002498059,0.017319004,0.011998992,0.003586661,0.001950827,0.012182133,0.003428929,0.001955265,0.001171687,0.002339192,0.001271504,0.00235097,0.003857989,0.001412531,0.005296061,0.001549558,0.021078397,0.001259025,0.001267297,0.047324304,0.004149274,0.019293739,0.001403821,0.049406848,0.007475969,0.006108074,0.002131006,0.011765535,0.006734628,0.004954614,0.002197794,0.002400162,0.001153009,0.010652288,0.008331668,0.022397225,0.002679979,0.005940311,0.001275077,0.02388549,0.00193376,0.00304558,0.020962751,0.001180263,0.001426336,0.003575461,0.001784911,0.002507891,0.018201748,0.001651642,0.001372074,0.004417923,0.001387479,0.002425697,0.007708767,0.002562896,0.002442948,0.004726128,0.009336207,0.002771772,0.009173728,0.001566359,0.001257556,0.001808817,0.00673091,0.001216847,0.005874018,0.002952217,0.001464984,0.027710118,0.041980852,0.005224619,0.003107788,0.001876101,0.004484928,0.002494258,0.007672237,0.001413134,0.014883425,0.001371273,0.003406401,0.00249572,0.001377591,0.002969897,0.016821067,0.001265114,0.020985251,0.005008517,0.001438315,0.001540065,0.006095241,0.004306142,0.00403394
CCIS14449628ST-4-0,0.006166299,0.004927737,0.006070156,0.003705663,0.005701592,0.00212528,0.017022937,0.008870797,0.003171482,0.003736271,0.003111803,0.00481004,0.002888949,0.002844373,0.004559368,0.004164593,0.003441191,0.761311571,0.012317946,0.003509984,0.004019471,0.011256998,0.006655258,0.0035592,0.002976763,0.003965465,0.021339075,0.002558353,0.00246912,0.004351833,0.017959835,0.004246432,0.002641722,0.006120559,0.005061378,0.002106474,0.00295357,0.00262597,0.004168317,0.021236664,0.004054493,0.036315997,0.004140283,0.003144469,0.004322234,0.011098957,0.010948707,0.00488622,0.007155015,0.005824791,0.009877793,0.004525192,0.003445603,0.004704061,0.004036734,0.00259747,0.004844088,0.002808278,0.007156735,0.005536008,0.003385709,0.004590105,0.003907881,0.009224307,0.00265812,0.005145155,0.002433703,0.006478725,0.005117106,0.002263675,0.003913838,0.0127296,0.00632548,0.003239638,0.012896525,0.002479842,0.018213724,0.010981284,0.003067585,0.004722542,0.002652028,0.002112714,0.003302534,0.0018267,0.00628826,0.002789007,0.01160159,0.002617935,0.004120354,0.002334532,0.005819072,0.003554695,0.00396582,0.003503962,0.002732278,0.006653915,0.004751898,0.004869684,0.002627283,0.005512495,0.002409581,0.00240403,0.002338946,0.003570609,0.004056599,0.004513374,0.003959456,0.007944418,0.007915503,0.007670292,0.00324645,0.020186479,0.002606162,0.002284776,0.00351519,0.002725121,0.002294958,0.004922905,0.017373437,0.00979909,0.003898665
CCIS15704761ST-4-0,0.00344956,0.001163758,0.003294969,0.002686211,0.002699228,0.001166776,0.006237879,0.002687351,0.001556616,0.002871038,0.002292689,0.003399622,0.002929928,0.001246667,0.001699052,0.00713039,0.007351153,0.012317946,0.877134268,0.00121709,0.002805833,0.001488312,0.002819899,0.001730752,0.001594638,0.001100677,0.003646479,0.001781267,0.001371995,0.020925104,0.004639956,0.004007976,0.001106207,0.003064181,0.006288901,0.001169662,0.000953451,0.002355695,0.001246106,0.002882868,0.002598599,0.002180568,0.0063628,0.00156345,0.003195603,0.001116673,0.001144648,0.015050319,0.003655819,0.004125436,0.00136672,0.022160664,0.003400424,0.004055308,0.001260991,0.003914646,0.008325169,0.001670326,0.003179188,0.003190656,0.00094039,0.005046413,0.003281859,0.038136724,0.007143301,0.002263345,0.001102396,0.005933719,0.001729878,0.001676199,0.003145798,0.001206379,0.002269273,0.001420534,0.00148267,0.001943242,0.036504406,0.001859392,0.001126444,0.002790824,0.001166034,0.001236569,0.008250426,0.001430425,0.00319926,0.00162913,0.002499828,0.001489816,0.0532704,0.001670263,0.002060047,0.001316628,0.005837156,0.001045757,0.00191869,0.003198874,0.00129,0.00527666,0.004400059,0.00719918,0.001705239,0.001089071,0.001940021,0.001695716,0.002346088,0.00125798,0.059528544,0.002235321,0.002424235,0.002126771,0.001322388,0.003171425,0.021016282,0.001025326,0.003995571,0.00322659,0.001229645,0.001214395,0.002109739,0.009884044,0.002034875
CCIS15794887ST-4-0,0.002548487,0.00624327,0.005771949,0.010865417,0.004227679,0.003723404,0.003290749,0.002414654,0.002445492,0.003403364,0.003003848,0.012988204,0.002461756,0.007397336,0.002950372,0.002063911,0.001699014,0.003509984,0.00121709,0.712573386,0.005220482,0.012500762,0.003631062,0.004151963,0.004412221,0.021399843,0.002612709,0.003662718,0.003186755,0.0012899,0.002129646,0.004498461,0.002912381,0.005536134,0.002155942,0.005646594,0.006786373,0.004345316,0.012909219,0.005516429,0.00351442,0.018797537,0.00214489,0.014053255,0.002372793,0.014758156,0.009531194,0.001826212,0.003883068,0.002477653,0.00506224,0.00130022,0.001835333,0.002357724,0.003457746,0.002394188,0.001386369,0.002752701,0.004610769,0.003219982,0.015878683,0.002277369,0.001690594,0.001813012,0.003015014,0.002350262,0.004727153,0.002155258,0.037717583,0.010410327,0.002359959,0.017136396,0.013141601,0.00320663,0.005193141,0.013339535,0.002299128,0.009115564,0.006918044,0.002347305,0.015775113,0.004212688,0.001695893,0.003608638,0.013731038,0.01138927,0.003353545,0.013597783,0.000920023,0.01361138,0.015985397,0.028564785,0.002053435,0.033689163,0.002093307,0.004924828,0.002995452,0.001595254,0.001681494,0.00393191,0.004483978,0.003686687,0.002574364,0.015203855,0.006243234,0.016864219,0.000975305,0.013129081,0.002180695,0.002921447,0.053511614,0.003833028,0.001503231,0.002984636,0.00186517,0.002091812,0.007274316,0.019580927,0.002629835,0.007687039,0.007482408
CCIS16326685ST-4-0,0.018078899,0.015364881,0.005843442,0.007461558,0.006107281,0.0032302,0.004052661,0.002184608,0.004097812,0.002680947,0.003816849,0.00436964,0.010299206,0.004102478,0.004590461,0.008382596,0.004479616,0.004019471,0.002805833,0.005220482,0.738288619,0.007844629,0.003372985,0.003380986,0.004407072,0.002955134,0.003563263,0.003786805,0.003389018,0.012192336,0.002915625,0.021583578,0.003681337,0.003697471,0.005431032,0.003746108,0.013956217,0.003006267,0.002130695,0.00288008,0.004041935,0.006650252,0.003896306,0.00214284,0.014418946,0.002556294,0.016086958,0.004203159,0.006496282,0.00395134,0.003064024,0.00420352,0.00453481,0.003410565,0.00394715,0.002976583,0.004302815,0.004347481,0.013473444,0.003055121,0.01531871,0.004281604,0.004589369,0.003999392,0.002973525,0.004171778,0.003376066,0.004329248,0.003312677,0.004785382,0.018596497,0.008911199,0.00421842,0.010276015,0.00290653,0.004066324,0.003981402,0.003712423,0.00466248,0.004608669,0.003126424,0.012142952,0.006373519,0.003350847,0.004044981,0.004088902,0.002754126,0.00334999,0.007445871,0.004023883,0.010216926,0.008395657,0.004689661,0.014219134,0.004866819,0.009971158,0.003187965,0.0042478,0.003950859,0.003797304,0.010032066,0.00253816,0.004736104,0.00552179,0.013505963,0.016266189,0.003208126,0.004517633,0.003639537,0.002595107,0.010023067,0.003249771,0.00240876,0.002096172,0.010027502,0.004039695,0.003209728,0.017616289,0.005357208,0.003663063,0.033754374
CCIS16383318ST-4-0,0.003999374,0.008320837,0.004552382,0.004184319,0.010096463,0.002800198,0.012025237,0.006217056,0.002809671,0.004155979,0.002477875,0.007206494,0.002849357,0.003929163,0.004781587,0.001955382,0.001400555,0.011256998,0.001488312,0.012500762,0.007844629,0.721160381,0.003868713,0.024627305,0.002996791,0.00581669,0.013700003,0.005259296,0.00558632,0.001645101,0.003131878,0.006954587,0.003561476,0.005583401,0.003840756,0.003578173,0.008102772,0.00306718,0.004738125,0.009710242,0.002501087,0.010902707,0.003108727,0.004089338,0.002120267,0.004978526,0.010149795,0.002122111,0.004501269,0.003448749,0.011743956,0.001443702,0.004645043,0.0029221,0.00307738,0.004637595,0.001727932,0.00269413,0.017893339,0.004341622,0.010484395,0.001723919,0.002278753,0.002494462,0.004691888,0.003546658,0.003682368,0.003277597,0.009580584,0.003198644,0.002461523,0.030512965,0.023928823,0.002731702,0.006450527,0.005855918,0.001851158,0.024058517,0.005749953,0.002776173,0.009444207,0.00398069,0.00174585,0.00537957,0.008005693,0.003953483,0.01073291,0.005889517,0.001067742,0.006491004,0.01707393,0.01516632,0.002791297,0.024293225,0.004792034,0.008132073,0.003771149,0.002137469,0.002595676,0.008558994,0.00362286,0.002644946,0.002297419,0.010345872,0.005692772,0.010657509,0.001131626,0.022163472,0.003610877,0.005459751,0.015220454,0.026048841,0.001872153,0.002545544,0.001757401,0.003096917,0.004617489,0.009833621,0.003894264,0.005739077,0.0089729
CCIS16561622ST-4-0,0.014151861,0.001830118,0.009563614,0.007546659,0.006921905,0.002830539,0.020672581,0.020850161,0.002735339,0.028982299,0.002081294,0.013991804,0.013115896,0.002818524,0.002585101,0.004425866,0.003424755,0.006655258,0.002819899,0.003631062,0.003372985,0.003868713,0.710098584,0.003086136,0.002311406,0.002975413,0.015092454,0.011114742,0.002112817,0.003605214,0.009438138,0.006277589,0.001727247,0.005893539,0.010066058,0.003057566,0.003172035,0.004388279,0.01055078,0.005974323,0.002736009,0.002937953,0.006446018,0.003790427,0.00377018,0.003849857,0.002949017,0.009239906,0.020075542,0.006208134,0.004857029,0.002650971,0.011385904,0.013258045,0.002163027,0.013947956,0.002894179,0.002923773,0.019713837,0.026906182,0.001974559,0.003123439,0.004776538,0.004669993,0.004039987,0.030476801,0.009832598,0.005622047,0.014494076,0.003159424,0.003647361,0.002337707,0.006397203,0.002423027,0.005423044,0.002312307,0.004008113,0.006642783,0.003202995,0.032466071,0.003299524,0.002312902,0.012503869,0.002440129,0.009119783,0.002639092,0.041521143,0.002598294,0.001745527,0.002726551,0.005417666,0.003752661,0.004134371,0.002068883,0.010673374,0.012988229,0.002137569,0.009099776,0.003810362,0.004608836,0.002887192,0.001833235,0.001804136,0.00502784,0.009038258,0.003095314,0.001896099,0.006509647,0.007523577,0.007989298,0.002465615,0.013029979,0.002886812,0.002625255,0.002462697,0.003751311,0.002541155,0.002029479,0.002032913,0.008680658,0.002723596
CCIS17669415ST-4-0,0.005958976,0.002833743,0.00402933,0.004399592,0.013884243,0.003876595,0.004395451,0.003550021,0.003758674,0.002741673,0.004949047,0.003203536,0.01300645,0.004868056,0.008795037,0.003096208,0.002749132,0.0035592,0.001730752,0.004151963,0.003380986,0.024627305,0.003086136,0.733398594,0.004427045,0.003331434,0.004322321,0.009780437,0.024944453,0.001463773,0.001981053,0.003210212,0.01762593,0.00561137,0.014314933,0.00390556,0.003357367,0.003069568,0.003317889,0.004227561,0.002752691,0.003526401,0.009092867,0.003114389,0.003164613,0.003538531,0.002643878,0.001897149,0.003394999,0.003917172,0.004672052,0.001429278,0.018056284,0.003056722,0.00354019,0.019295248,0.001997265,0.004427747,0.006100931,0.006498537,0.002950154,0.002721552,0.012468574,0.00225896,0.00770572,0.005452384,0.003079605,0.002698849,0.003740287,0.010158563,0.003723106,0.006400901,0.022438349,0.005431828,0.004351155,0.013240525,0.002123399,0.012285738,0.00624057,0.003560627,0.004166844,0.016758788,0.002239198,0.026290616,0.003698249,0.006334297,0.003720724,0.005181631,0.001207451,0.00646744,0.005769826,0.004047566,0.004997327,0.004227173,0.024499261,0.004025891,0.002288122,0.002964514,0.018966218,0.007649834,0.006107442,0.003312476,0.011249152,0.003581262,0.004026074,0.002867204,0.001249623,0.012357255,0.001951086,0.002669822,0.003831425,0.008787196,0.015932525,0.002662919,0.005275071,0.019565858,0.004224345,0.002881381,0.002218851,0.00325624,0.004292669
CCIS21126322ST-4-0,0.003263008,0.004442944,0.012630175,0.006121528,0.013073148,0.012358129,0.002388026,0.001704775,0.008354638,0.003301232,0.014655197,0.003222486,0.003421974,0.008335299,0.003890642,0.002258506,0.006820112,0.002976763,0.001594638,0.004412221,0.004407072,0.002996791,0.002311406,0.004427045,0.71967836,0.004001638,0.002604193,0.00584083,0.032714028,0.001157933,0.001702907,0.002986804,0.005526401,0.002378552,0.002206619,0.005918582,0.012035661,0.010135554,0.003488355,0.002451536,0.006996916,0.003370958,0.002175119,0.003747689,0.011532836,0.004089904,0.002848043,0.001692346,0.010096886,0.004016912,0.005728974,0.001610589,0.002862987,0.002531735,0.013138607,0.003695135,0.004636883,0.033995325,0.002213458,0.002990601,0.005293362,0.016749928,0.003887777,0.0014242,0.002010826,0.004700406,0.006005412,0.003413785,0.002889565,0.011156338,0.017480924,0.003249294,0.006991332,0.019314105,0.002399602,0.005090889,0.009569709,0.003241499,0.018804522,0.002865682,0.004608805,0.008481518,0.003986734,0.004219683,0.00203599,0.036874673,0.002007544,0.021357251,0.001056761,0.008553814,0.012045956,0.004327264,0.006285853,0.00428544,0.00333222,0.00334903,0.0055675,0.007607418,0.002502547,0.003267376,0.014805538,0.005397348,0.02067561,0.00741395,0.005651533,0.003564481,0.00212183,0.003284147,0.001850477,0.002948703,0.004451219,0.001713774,0.00243145,0.004930943,0.011596549,0.011659995,0.007693417,0.00493064,0.011965707,0.002406741,0.005471548
CCIS21278152ST-4-0,0.001725808,0.004207155,0.003235871,0.010453383,0.003107241,0.00528035,0.002426509,0.001960051,0.007049087,0.006989377,0.005287383,0.010232719,0.001809919,0.005359971,0.002934369,0.002507278,0.001362617,0.003965465,0.001100677,0.021399843,0.002955134,0.00581669,0.002975413,0.003331434,0.004001638,0.699487475,0.00246171,0.002777472,0.00331134,0.001204796,0.001854007,0.002715358,0.006866598,0.002612857,0.001766605,0.029141186,0.007862945,0.019405093,0.0209206,0.004303937,0.026661834,0.014295521,0.002203675,0.02574726,0.002701241,0.040318621,0.00664534,0.00154764,0.003166624,0.004265574,0.01724129,0.00115157,0.002237869,0.002001114,0.007809063,0.00230032,0.001448062,0.005161452,0.002877698,0.002854892,0.012805525,0.006353942,0.001844102,0.001484784,0.002596688,0.002705103,0.024400129,0.002435406,0.019586975,0.01011354,0.002231206,0.012257183,0.006428358,0.006670003,0.005291878,0.010265465,0.002682007,0.008592891,0.006687085,0.001968711,0.027213533,0.00609244,0.002910945,0.006009062,0.011637845,0.004209174,0.003088134,0.008577119,0.000873772,0.015810843,0.006476143,0.013491797,0.002530854,0.014114703,0.001846137,0.002751522,0.006816817,0.001623857,0.001651553,0.004346539,0.003849679,0.028432626,0.003836932,0.00781383,0.002680674,0.012650501,0.001020998,0.006719163,0.002104318,0.002670931,0.020053583,0.002735442,0.001835481,0.006827705,0.001651876,0.001958477,0.020900361,0.00759241,0.003586462,0.002999926,0.003764166
